filename,width,height,class,xmin,ymin,xmax,ymax
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,132,125,144,136
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,8,181,23,193
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,17,248,32,263
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,159,124,170,134
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,671,110,680,120
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,678,142,688,152
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,432,276,444,289
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,437,305,451,318
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,34,185,47,199
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,44,174,57,187
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,120,149,133,161
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,264,92,271,100
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,310,82,319,91
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,322,74,329,81
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,273,67,279,72
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,383,305,394,316
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,398,278,410,289
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,381,288,391,297
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,363,267,374,277
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,387,260,398,272
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2100.jpg,720,576,person,606,88,614,96
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,578,462,607,494
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,274,461,309,497
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,64,401,89,430
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,158,323,185,349
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,159,213,179,231
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,234,241,255,263
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,625,259,645,282
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,557,138,572,154
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,366,330,384,347
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,463,301,479,317
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,432,273,445,287
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,390,277,403,289
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,333,262,345,276
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,687,226,703,242
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,236,152,251,168
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,122,196,136,210
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,629,509,662,541
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,139,143,154,156
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,34,188,47,203
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,268,78,278,89
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,557,87,564,95
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,609,99,615,106
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,228,87,236,96
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,129,123,138,132
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,107,143,116,152
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,125,149,137,159
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,111,156,119,164
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,117,165,124,172
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,145,127,152,135
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,221,99,228,106
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,236,103,243,111
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,313,102,320,109
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,298,74,304,81
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,297,88,303,94
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,303,82,309,89
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,312,125,319,132
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,260,96,268,104
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,296,98,304,107
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,673,137,683,146
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,601,116,610,125
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,274,92,281,99
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2200.jpg,720,576,person,286,139,293,146
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,467,316,476,326
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,432,292,443,303
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,389,252,403,267
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,50,436,78,458
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,257,170,272,184
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,163,278,182,299
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,611,203,627,218
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,214,200,230,217
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,547,120,558,133
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,124,203,138,217
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,616,145,629,158
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,577,132,591,147
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,157,169,168,181
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,186,162,197,175
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,195,143,210,157
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,312,317,327,334
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,267,333,289,353
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,1,267,19,286
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,79,241,94,256
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,50,225,64,241
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,668,107,680,118
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,521,76,531,86
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,357,284,372,302
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,152,193,165,206
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,229,165,241,179
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,262,145,278,165
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,25,186,39,203
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,229,114,239,123
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,130,154,144,170
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,119,118,131,130
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,309,124,320,136
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,148,311,169,335
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,315,87,326,100
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,371,324,395,349
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,209,276,223,291
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,235,245,251,261
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,159,104,170,114
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,225,81,232,88
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,261,91,267,98
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,271,120,280,128
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,310,76,317,83
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,272,67,281,75
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,265,104,272,112
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,279,86,287,95
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,3,218,16,230
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,1,202,12,214
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2300.jpg,720,576,person,6,177,19,191
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,164,351,189,379
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,703,303,720,322
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,669,195,681,209
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,641,207,652,221
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,547,128,557,141
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,593,131,603,141
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,372,325,387,340
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,337,320,351,336
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,404,270,415,281
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,429,274,441,287
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,382,266,393,277
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,350,264,362,278
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,132,287,150,307
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,210,275,226,295
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,118,223,134,238
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,166,192,180,207
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,184,191,206,211
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,238,190,253,206
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,224,169,237,180
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,274,165,288,178
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,17,225,27,237
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,96,223,111,241
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,665,123,673,135
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,147,134,159,146
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,3,192,10,204
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,251,155,260,167
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,125,121,135,129
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,302,85,312,95
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,280,92,290,100
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,293,82,299,91
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,289,123,299,132
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,310,126,318,137
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,226,99,237,108
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,630,524,662,559
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,288,101,295,108
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,315,88,321,95
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,314,114,323,123
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,315,98,324,107
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,267,87,275,95
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,54,204,73,224
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,221,129,232,140
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,234,144,244,154
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,226,137,235,146
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,247,120,256,131
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,254,122,263,131
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2400.jpg,720,576,person,267,132,274,140
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,609,388,638,418
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,672,300,694,323
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,691,263,706,286
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,678,143,690,156
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,564,134,572,146
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,543,133,554,143
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,462,294,473,305
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,434,293,444,304
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,387,260,400,273
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,274,293,300,318
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,367,312,384,331
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,336,355,357,376
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,222,330,249,358
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,135,395,160,423
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,122,346,149,375
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,151,341,168,357
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,263,395,283,417
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,236,241,252,257
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,213,217,230,235
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,174,218,195,239
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,187,195,204,212
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,155,196,168,211
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,141,224,156,241
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,103,209,119,226
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,118,228,133,245
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,403,268,415,282
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,360,260,373,273
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,225,126,237,140
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,221,153,232,165
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,240,155,250,168
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,265,95,275,105
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,303,108,313,118
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,8,179,20,195
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,26,187,39,201
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,128,144,141,157
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,148,125,158,132
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,118,121,126,132
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,131,126,142,136
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,225,94,229,98
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,37,197,51,214
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,157,106,169,115
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,512,86,522,96
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2500.jpg,720,576,person,529,95,538,104
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,141,276,166,301
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,233,241,253,259
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,203,275,223,292
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,207,390,224,407
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,205,370,229,392
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,453,386,480,412
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,66,272,82,287
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,651,243,672,267
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,703,249,720,269
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,377,329,394,348
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,298,344,318,364
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,461,291,472,303
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,434,282,445,295
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,439,325,450,336
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,390,263,403,278
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,362,258,378,273
2014-11-05T23-24-17Z41151.NVR[UnidadDptva_Central].wmv_frame2600.jpg,720,576,person,372,287,388,303
